problem_id,title,source,domain,collection,priority,stage,status,statement_hash,metadata,created_at,updated_at,available_at,attempt_count,last_attempt_id,lease_owner,lease_token,lease_expires_at,heartbeat_at,last_error,last_result
unsolvedmath-kp-4.49,Kirby Problem 4.49,UnsolvedMath,topology,backlog,-729.0,G0,parked,6f5e375f5b3c7a66ec4bf84e40b35e8f7b4e9bf17b0255addbceb07d71a730b5,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""806bded31f961495a50c7e931462c44240d87886a115a92c0d5409021e2c8ebb"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.49"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.49""}",2026-07-27T00:30:20.544398Z,2026-07-27T00:54:49.506772Z,2026-07-27T00:30:20.544398Z,0,,,0,,,,
unsolvedmath-kp-4.5,Kirby Problem 4.5,UnsolvedMath,topology,backlog,-730.0,G0,parked,9cced1b276c8ba7070a055539b41a3e4e3fee5b2a3256e14144ceb5aadcc0805,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""03672506f15a452826b7170faa2c25d8e40389ea9d10bc04b1348f62e25ef2c0"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.5"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.5""}",2026-07-27T00:30:20.551728Z,2026-07-27T00:54:49.516904Z,2026-07-27T00:30:20.551728Z,0,,,0,,,,
unsolvedmath-kp-4.50,Kirby Problem 4.50,UnsolvedMath,topology,backlog,-731.0,G0,parked,ccbde5f78241d78667d2a721d47e58c428a53a036a6582aa9741370f4a2d5f29,"{""baseline_claim_kind"":""classification_or_optimization"",""baseline_outcome"":null,""baseline_status"":""decomposition_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""c2779cddbe5d94b4e019a8f2575c08e9d03f2167d05b8b585084fdc397c467f8"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.50"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.50""}",2026-07-27T00:30:20.559176Z,2026-07-27T00:54:49.527344Z,2026-07-27T00:30:20.559176Z,0,,,0,,,,
unsolvedmath-kp-4.51,Kirby Problem 4.51,UnsolvedMath,topology,backlog,-732.0,G0,parked,a9edb18648475fb46de864f10af77ef7fec4f5ca48a3b2904b7d986216e3e0a3,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""06d216e9ff2af0a5413c24be54b2df9b226c9d797e269548b02fa03543f867b6"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.51"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.51""}",2026-07-27T00:30:20.567133Z,2026-07-27T00:54:49.538035Z,2026-07-27T00:30:20.567133Z,0,,,0,,,,
unsolvedmath-kp-4.52,Kirby Problem 4.52,UnsolvedMath,topology,backlog,-733.0,G0,parked,e1c2fc3f4719c4aa4fccd0bd7874dff67288523a5a3b82158093b6c24bb8fa1e,"{""baseline_claim_kind"":""equivalence_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""c7507a7ef097f4e0f27c5651e8ac9d4f5b796792a8b79c3eb2ed74b406072634"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.52"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.52""}",2026-07-27T00:30:20.574551Z,2026-07-27T00:54:49.548691Z,2026-07-27T00:30:20.574551Z,0,,,0,,,,
unsolvedmath-kp-4.53,Kirby Problem 4.53,UnsolvedMath,topology,backlog,-734.0,G0,parked,b5374a7b3f4213d2f5784a4791c61fb3994431c93a1fcf2dbe1a256044120d99,"{""baseline_claim_kind"":""existence_claim"",""baseline_outcome"":null,""baseline_status"":""not_finitely_refutable"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""b047dcdacbb1ce7fe9c5ca9e32fee9ca62ca883aead4c46103037e3f95a8f0dc"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.53"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.53""}",2026-07-27T00:30:20.582031Z,2026-07-27T00:54:49.559299Z,2026-07-27T00:30:20.582031Z,0,,,0,,,,
unsolvedmath-kp-4.54,Kirby Problem 4.54,UnsolvedMath,topology,backlog,-735.0,G0,parked,1bb835bebec85e863da7eedd7e2a448807a8768487dc413f409dd15aa5ab8a42,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""d6f8ac7910260101d29125f8cca42947556f45744b7d58963caa40c3fbd70aa6"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.54"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.54""}",2026-07-27T00:30:20.589538Z,2026-07-27T00:54:49.569486Z,2026-07-27T00:30:20.589538Z,0,,,0,,,,
unsolvedmath-kp-4.55,Kirby Problem 4.55,UnsolvedMath,topology,backlog,-736.0,G0,parked,8be9730755fec5ea406c5f1d9c5cd3d50ca13f5d40e307baa2c1cd74e3752263,"{""baseline_claim_kind"":""equivalence_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""2a1cc618d468176a981d5d099b33e5cccd7e1bc8fd8536842766bcc58edf27a5"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.55"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.55""}",2026-07-27T00:30:20.596750Z,2026-07-27T00:54:49.579944Z,2026-07-27T00:30:20.596750Z,0,,,0,,,,
unsolvedmath-kp-4.56,Kirby Problem 4.56,UnsolvedMath,topology,backlog,-737.0,G0,parked,757876d875b715a162e49315bd93a6d08320efc866c42d4301d95c029dce4fbc,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""f86ae465d665b560da99d36e773ba6e7f29291d4230e97f5e48b878c37e027b7"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.56"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.56""}",2026-07-27T00:30:20.604069Z,2026-07-27T00:54:49.590267Z,2026-07-27T00:30:20.604069Z,0,,,0,,,,
unsolvedmath-kp-4.57,Kirby Problem 4.57,UnsolvedMath,topology,backlog,-738.0,G0,parked,1c81d82bd63468e458151a2ce80a0c1f5d8adb5d389eef8d3572ba1c8bbfed05,"{""baseline_claim_kind"":""existence_claim"",""baseline_outcome"":null,""baseline_status"":""not_finitely_refutable"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""82f29ca3c4d958f5e7ee5017f6b685163a8bf92ae2be2ee73c815fa9a9a185ba"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.57"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.57""}",2026-07-27T00:30:20.612288Z,2026-07-27T00:54:49.600281Z,2026-07-27T00:30:20.612288Z,0,,,0,,,,
unsolvedmath-kp-4.58,Kirby Problem 4.58,UnsolvedMath,topology,backlog,-739.0,G0,parked,d88a64f318e65f47eadac36c7faa84010b678f94d957b61c721781eafd7f1b62,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""8c1b8e3b3aa4dc85cf90d9bac16dd1cf1947caf1fa5791ae1b1fef2f062ad8d0"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.58"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.58""}",2026-07-27T00:30:20.619971Z,2026-07-27T00:54:49.610710Z,2026-07-27T00:30:20.619971Z,0,,,0,,,,
unsolvedmath-kp-4.59,Kirby Problem 4.59,UnsolvedMath,topology,backlog,-740.0,G0,parked,4317d48f382f2ee1211df0fcf0650f705ef829f054efc3e3f4bf46ec7c3ec467,"{""baseline_claim_kind"":""equivalence_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""b8a45d9a0c16834559022ad5fa5f5ecb4d624a11385b33602fc836ff33341161"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.59"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.59""}",2026-07-27T00:30:20.627959Z,2026-07-27T00:54:49.621300Z,2026-07-27T00:30:20.627959Z,0,,,0,,,,
unsolvedmath-kp-4.6,Kirby Problem 4.6,UnsolvedMath,topology,backlog,-741.0,G0,parked,06b93eb06e1836c5c247ead3694eb94008d40670bf15d031ea525f995943f8d8,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""13be4cb99669dc41098a0a90fc140cb93ab212b583caf8b84666559c426f6990"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.6"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.6""}",2026-07-27T00:30:20.644418Z,2026-07-27T00:54:49.631495Z,2026-07-27T00:30:20.644418Z,0,,,0,,,,
unsolvedmath-kp-4.60,Kirby Problem 4.60,UnsolvedMath,topology,backlog,-742.0,G0,parked,d4e6b4abe92a29ff64687d6a3238bce19c693e24e5c7038d79920076be5d3825,"{""baseline_claim_kind"":""equivalence_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""053bf3fca8a6c8fe35a1e6fd2405e3a862aa98385ec57f79cbb1a9dd3cced5da"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.60"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.60""}",2026-07-27T00:30:20.659285Z,2026-07-27T00:54:49.641789Z,2026-07-27T00:30:20.659285Z,0,,,0,,,,
unsolvedmath-kp-4.61,Kirby Problem 4.61,UnsolvedMath,topology,backlog,-743.0,G0,parked,2338d4b91cd1c4ef57966076d63920a7298bf571bf1589d70576b894b2f30d64,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""ff7c36325a97df99d85e78d12b2c945e0a0d7662ca9e1f652a90d148819a9938"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.61"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.61""}",2026-07-27T00:30:20.667214Z,2026-07-27T00:54:49.651895Z,2026-07-27T00:30:20.667214Z,0,,,0,,,,
unsolvedmath-kp-4.62,Kirby Problem 4.62,UnsolvedMath,topology,backlog,-744.0,G0,parked,c6cc78799b63905c8ecdca8d5a0d9b9815b1950e04531eb754c8881e8878f0df,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""447b929f98e1703179650e5deee629f6e61401f0d462f6adeb00bbf042f3946c"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.62"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.62""}",2026-07-27T00:30:20.675165Z,2026-07-27T00:54:49.662485Z,2026-07-27T00:30:20.675165Z,0,,,0,,,,
unsolvedmath-kp-4.63,Kirby Problem 4.63,UnsolvedMath,topology,backlog,-745.0,G0,parked,66bba2106726c2cd1c9bb28e98674efbcb86752142c2c4bf14466bf267655a0f,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""4e49a9c8faecc618d5af523ff5bc11adf8f5ada2d8040e245895dde043c5bd82"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.63"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.63""}",2026-07-27T00:30:20.683125Z,2026-07-27T00:54:49.672966Z,2026-07-27T00:30:20.683125Z,0,,,0,,,,
unsolvedmath-kp-4.64,Kirby Problem 4.64,UnsolvedMath,topology,backlog,-746.0,G0,parked,5a1cc9f9d7a34324e29c24c1c51d0c860c5bb46881ad7b22b68e0286c15cd64d,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""f35b9b82ebef00d540b99a60b5fa38f73b2a5a1e7051682ea7de6022362dd18f"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.64"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.64""}",2026-07-27T00:30:20.690634Z,2026-07-27T00:54:49.683432Z,2026-07-27T00:30:20.690634Z,0,,,0,,,,
unsolvedmath-kp-4.65,Kirby Problem 4.65,UnsolvedMath,topology,backlog,-747.0,G0,parked,024a7e4f8dc5433ea53ce261591e23801497551b28f629ef0bfb8df6eac642ac,"{""baseline_claim_kind"":""equivalence_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""aa19149ae98dc03aa3c1d861ed111603e5c81b965e61f835d6c67de3f43a107c"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.65"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.65""}",2026-07-27T00:30:20.698622Z,2026-07-27T00:54:49.693764Z,2026-07-27T00:30:20.698622Z,0,,,0,,,,
unsolvedmath-kp-4.66,Kirby Problem 4.66,UnsolvedMath,topology,backlog,-748.0,G0,parked,338652cf78df7a4f0b2d8e1f02a9c04e0e6fcc16f35aae1cfd9fffd35ecc3d57,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""9bd5d7f45e5c0d141899ab7adbd8d63c2532ff28f112b6c7906aba5979b2c085"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.66"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.66""}",2026-07-27T00:30:20.706171Z,2026-07-27T00:54:49.705687Z,2026-07-27T00:30:20.706171Z,0,,,0,,,,
unsolvedmath-kp-4.67,Kirby Problem 4.67,UnsolvedMath,topology,backlog,-749.0,G0,parked,abf3e90d94619c4361701d964457be75322c88f8d1490039b7a34c5d6f4f0db3,"{""baseline_claim_kind"":""equivalence_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""92acecf71503e575fff074713d8338b5de28571837a82391089435b536a6132b"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.67"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.67""}",2026-07-27T00:30:20.713732Z,2026-07-27T00:54:49.715845Z,2026-07-27T00:30:20.713732Z,0,,,0,,,,
unsolvedmath-kp-4.68,Kirby Problem 4.68,UnsolvedMath,topology,backlog,-750.0,G0,parked,d39df11d14d1b8176a1b05452821e66d842d428e76a2904a06b54fb2e0fbac70,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""178a439ec692c66e25080b2f5b6d5f791507e22bb6dc79d730ae8754646bcd97"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.68"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.68""}",2026-07-27T00:30:20.721784Z,2026-07-27T00:54:49.725750Z,2026-07-27T00:30:20.721784Z,0,,,0,,,,
unsolvedmath-kp-4.69,Kirby Problem 4.69,UnsolvedMath,topology,backlog,-751.0,G0,parked,1579aeb175dfad99ff4012af1dfade79fd10da4b00f1813cb81901ac0de6f11c,"{""baseline_claim_kind"":""existence_claim"",""baseline_outcome"":null,""baseline_status"":""not_finitely_refutable"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""95b39917533242a5481c88984c87a31d8fd4f0302a9c85ddb491a472bbbd3a51"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.69"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.69""}",2026-07-27T00:30:20.729530Z,2026-07-27T00:54:49.735770Z,2026-07-27T00:30:20.729530Z,0,,,0,,,,
unsolvedmath-kp-4.7,Kirby Problem 4.7,UnsolvedMath,topology,backlog,-752.0,G0,parked,d8708b1647dc2e0bd19e144f6692152d7c6760a5ae95b233770795b1814011df,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""a213de2e2ee1e3a2eaed96d28a0d08576d2da690da583e77f61ab6703f2be85c"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.7"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.7""}",2026-07-27T00:30:20.737162Z,2026-07-27T00:54:49.746191Z,2026-07-27T00:30:20.737162Z,0,,,0,,,,
unsolvedmath-kp-4.70,Kirby Problem 4.70,UnsolvedMath,topology,backlog,-753.0,G0,parked,5002efdc0d9b156488dea2002a9a84f2560d9ac408564753c875e91b773d3d8e,"{""baseline_claim_kind"":""existence_claim"",""baseline_outcome"":null,""baseline_status"":""not_finitely_refutable"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""7264d3b71da63adbee24f7927caceef49010d7562cf74e0cb1578c3ee34d8d35"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.70"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.70""}",2026-07-27T00:30:20.744754Z,2026-07-27T00:54:49.756613Z,2026-07-27T00:30:20.744754Z,0,,,0,,,,
unsolvedmath-kp-4.71,Kirby Problem 4.71,UnsolvedMath,topology,backlog,-754.0,G0,parked,cefcd2d73e1e3c883422347d6a2775bdc848e6f657b7cb8c16682a40cb1cba7b,"{""baseline_claim_kind"":""existence_claim"",""baseline_outcome"":null,""baseline_status"":""not_finitely_refutable"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""59f5bb097c59c0e8a38544d20a8690cddde8c85d82b0eb6d04333352cd1158d1"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.71"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.71""}",2026-07-27T00:30:20.753350Z,2026-07-27T00:54:49.767246Z,2026-07-27T00:30:20.753350Z,0,,,0,,,,
unsolvedmath-kp-4.72,Kirby Problem 4.72,UnsolvedMath,topology,backlog,-755.0,G0,parked,ff317718540b6ed92c6d9bb46d98c3ff732388ebe8177bc6613e174ceeadce73,"{""baseline_claim_kind"":""universal_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""e1810f37635e0724d3a9373a0033cdccf3a02a84cc4276499f265be8e75868b9"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.72"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.72""}",2026-07-27T00:30:20.761664Z,2026-07-27T00:54:49.777472Z,2026-07-27T00:30:20.761664Z,0,,,0,,,,
unsolvedmath-kp-4.73,Kirby Problem 4.73,UnsolvedMath,topology,backlog,-756.0,G0,parked,4ecb81ea104a9970a01abcab32e258c0a63c0e28d494ac7eede448dbb2c8f56b,"{""baseline_claim_kind"":""equivalence_claim"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""ca91469bb8c4da598703de1722cd433547d949280caef9b8ce8d40f833ddf7bc"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.73"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.73""}",2026-07-27T00:30:20.769149Z,2026-07-27T00:54:49.787737Z,2026-07-27T00:30:20.769149Z,0,,,0,,,,
unsolvedmath-kp-4.74,Kirby Problem 4.74,UnsolvedMath,topology,backlog,-757.0,G0,parked,2ab0530ff6f2e7e4105b1ecf66fd99fe4a853a0c95c9cd46dcae76dd1e1d1774,"{""baseline_claim_kind"":""existence_claim"",""baseline_outcome"":null,""baseline_status"":""not_finitely_refutable"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""26f3971cdaab035d7ee6d997ddfdc44df66ae226a1e3903e48251179dcad9430"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.74"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.74""}",2026-07-27T00:30:20.777138Z,2026-07-27T00:54:49.798183Z,2026-07-27T00:30:20.777138Z,0,,,0,,,,
unsolvedmath-kp-4.75,Kirby Problem 4.75,UnsolvedMath,topology,backlog,-758.0,G0,parked,4a3f265ed5ae4b573acc2f156cb26535cacbac44a9b542fb97ade09a9d5ccec8,"{""baseline_claim_kind"":""unclassified_question"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""d6c83dadbccb274b231274c274855c75150ce98a99f33a3b468b2a4745caf4ef"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.75"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.75""}",2026-07-27T00:30:20.784803Z,2026-07-27T00:54:49.808485Z,2026-07-27T00:30:20.784803Z,0,,,0,,,,
unsolvedmath-kp-4.76,Kirby Problem 4.76,UnsolvedMath,topology,backlog,-759.0,G0,parked,25a7783500a8f53a036d94f94396456205a0099da3375ec24caebc87c57896e3,"{""baseline_claim_kind"":""mixed_quantifiers"",""baseline_outcome"":null,""baseline_status"":""manual_modeling_required"",""batch"":null,""batch_rank"":null,""catalog_record_fingerprint"":""88ee11d81c7c4aad8c03ece3f5c436d9747e4a781e260f08ace4004348b1f963"",""difficulty_level"":3,""search_config_fingerprint"":null,""search_engine_version"":null,""search_generation"":null,""selected"":false,""sets"":[{""name"":""Kirby's Problems in Low-Dimensional Topology"",""set_id"":11}],""source_id"":""KP-4.76"",""source_url"":""https://www.unsolvedmath.com/problems/KP-4.76""}",2026-07-27T00:30:20.792328Z,2026-07-27T00:54:49.818790Z,2026-07-27T00:30:20.792328Z,0,,,0,,,,
